file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\AbstractTaskletStepBuilder.java,org.springframework.batch.core.step.builder.AbstractTaskletStepBuilder,stepOperations/1[org.springframework.batch.core.step.builder.RepeatOperations],false,229,3,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\AbstractTaskletStepBuilder.java,org.springframework.batch.core.step.builder.AbstractTaskletStepBuilder,getExceptionHandler/0,false,270,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\AbstractTaskletStepBuilder.java,org.springframework.batch.core.step.builder.AbstractTaskletStepBuilder,getTaskExecutor/0,false,283,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\AbstractTaskletStepBuilder.java,org.springframework.batch.core.step.builder.AbstractTaskletStepBuilder,getStreams/0,false,296,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\AbstractTaskletStepBuilder.java,org.springframework.batch.core.step.builder.AbstractTaskletStepBuilder,build/0,false,85,8,12,0,12,6,16,32,1,2,0,16,0,0,0,4,1,1,0,2,4,0,2,0,0,0,49,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\support\transaction\ConcurrentTransactionAwareProxyTests.java,org.springframework.batch.support.transaction.ConcurrentTransactionAwareProxyTests$Anonymous6,doInTransaction/1[org.springframework.batch.support.transaction.TransactionStatus],false,234,1,8,0,8,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\support\H2PagingQueryProvider.java,org.springframework.batch.item.database.support.H2PagingQueryProvider,generateFirstPageQuery/1[int],false,31,2,2,0,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\support\H2PagingQueryProvider.java,org.springframework.batch.item.database.support.H2PagingQueryProvider,buildLimitClause/1[int],false,40,0,2,2,0,1,3,3,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\support\H2PagingQueryProvider.java,org.springframework.batch.item.database.support.H2PagingQueryProvider,generateRemainingPagesQuery/1[int],false,36,2,2,0,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcBatchItemWriterBuilderTests.java,org.springframework.batch.item.database.builder.JdbcBatchItemWriterBuilderTests$Foo,getSecond/0,false,250,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcBatchItemWriterBuilderTests.java,org.springframework.batch.item.database.builder.JdbcBatchItemWriterBuilderTests$Foo,"Foo/3[int,java.lang.String,java.lang.String]",true,236,0,2,2,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcBatchItemWriterBuilderTests.java,org.springframework.batch.item.database.builder.JdbcBatchItemWriterBuilderTests$Foo,setFirst/1[int],false,246,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcBatchItemWriterBuilderTests.java,org.springframework.batch.item.database.builder.JdbcBatchItemWriterBuilderTests$Foo,setThird/1[java.lang.String],false,262,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcBatchItemWriterBuilderTests.java,org.springframework.batch.item.database.builder.JdbcBatchItemWriterBuilderTests$Foo,getFirst/0,false,242,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcBatchItemWriterBuilderTests.java,org.springframework.batch.item.database.builder.JdbcBatchItemWriterBuilderTests$Foo,getThird/0,false,258,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcBatchItemWriterBuilderTests.java,org.springframework.batch.item.database.builder.JdbcBatchItemWriterBuilderTests$Foo,setSecond/1[java.lang.String],false,254,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests$NonExistentResource,getDescription/0,false,791,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests$NonExistentResource,exists/0,false,786,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests$NonExistentResource,getInputStream/0,false,796,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests$NonExistentResource,NonExistentResource/0,true,782,0,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\configuration\support\GenericApplicationContextFactory.java,org.springframework.batch.core.configuration.support.GenericApplicationContextFactory$ResourceAnnotationApplicationContext,prepareBeanFactory/1[org.springframework.batch.core.configuration.support.ConfigurableListableBeanFactory],false,238,2,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\configuration\support\GenericApplicationContextFactory.java,org.springframework.batch.core.configuration.support.GenericApplicationContextFactory$ResourceAnnotationApplicationContext,toString/0,false,244,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\configuration\support\GenericApplicationContextFactory.java,org.springframework.batch.core.configuration.support.GenericApplicationContextFactory$ResourceAnnotationApplicationContext,"ResourceAnnotationApplicationContext/2[org.springframework.batch.core.configuration.support.ConfigurableApplicationContext,java.lang.Object[]]",true,196,3,2,1,1,1,1,32,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\transform\PatternMatchingCompositeLineTokenizerTests.java,org.springframework.batch.item.file.transform.PatternMatchingCompositeLineTokenizerTests,testMatchWithPrefix/0,false,85,3,0,0,0,1,7,12,0,1,0,7,0,0,0,0,0,0,3,2,1,0,0,1,0,0,15,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\transform\PatternMatchingCompositeLineTokenizerTests.java,org.springframework.batch.item.file.transform.PatternMatchingCompositeLineTokenizerTests,testNoMatch/0,false,78,3,0,0,0,1,5,5,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\transform\PatternMatchingCompositeLineTokenizerTests.java,org.springframework.batch.item.file.transform.PatternMatchingCompositeLineTokenizerTests,testEmptyKeyDoesNotMatchWhenAlternativeAvailable/0,false,61,4,0,0,0,1,6,14,0,2,0,6,0,0,0,0,0,0,4,1,2,0,0,1,0,0,22,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\transform\PatternMatchingCompositeLineTokenizerTests.java,org.springframework.batch.item.file.transform.PatternMatchingCompositeLineTokenizerTests,testEmptyKeyMatchesAnyLine/0,false,45,4,0,0,0,1,6,14,0,2,0,6,0,0,0,0,0,0,3,1,2,0,0,1,0,0,18,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\transform\PatternMatchingCompositeLineTokenizerTests.java,org.springframework.batch.item.file.transform.PatternMatchingCompositeLineTokenizerTests,testNoTokenizers/0,false,40,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\domain\trade\internal\CustomerUpdateWriter.java,org.springframework.batch.sample.domain.trade.internal.CustomerUpdateWriter,setDao/1[org.springframework.batch.sample.domain.trade.CustomerDebitDao],false,47,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\domain\trade\internal\CustomerUpdateWriter.java,org.springframework.batch.sample.domain.trade.internal.CustomerUpdateWriter,write/1[org.springframework.batch.sample.domain.trade.internal.Chunk<? extends org.springframework.batch.sample.domain.trade.Trade>],false,38,4,7,1,6,2,5,8,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\repeat\policy\SimpleCompletionPolicy.java,org.springframework.batch.repeat.policy.SimpleCompletionPolicy$SimpleTerminationContext,update/0,false,107,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\repeat\policy\SimpleCompletionPolicy.java,org.springframework.batch.repeat.policy.SimpleCompletionPolicy$SimpleTerminationContext,isComplete/0,false,111,1,3,2,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\repeat\policy\SimpleCompletionPolicy.java,org.springframework.batch.repeat.policy.SimpleCompletionPolicy$SimpleTerminationContext,SimpleTerminationContext/1[org.springframework.batch.repeat.RepeatContext],true,103,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,setVersion/1[java.lang.Integer],false,86,0,5,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,equals/1[java.lang.Object],false,118,1,2,1,1,6,2,16,5,1,1,2,1,1,0,4,0,1,0,0,1,0,1,0,0,0,21,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,Entity/0,true,44,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,Entity/1[java.lang.Long],true,52,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,getVersion/0,false,78,0,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,hashCode/0,false,148,0,1,1,0,2,2,6,2,0,0,2,0,0,0,1,0,0,0,2,0,2,1,0,0,0,57,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,setId/1[java.lang.Long],false,71,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,getId/0,false,64,0,46,46,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,incrementVersion/0,false,93,0,6,6,0,2,0,8,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,0,0,6,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Entity.java,org.springframework.batch.core.Entity,toString/0,false,107,0,0,0,0,1,3,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testMoveCursorToNextFragmentOnMissing/0,false,370,3,0,0,0,1,6,5,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testMoveCursorToNextFragment/0,false,342,4,1,0,1,2,11,11,0,4,0,11,0,0,1,0,0,0,1,2,4,0,1,0,0,0,44,0,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testRestartAtEndOfFile/0,false,400,3,1,0,1,1,10,12,0,0,0,10,1,1,0,0,0,0,1,1,1,1,0,0,0,0,23,0,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testMoveCursorToNextFragmentOnEmpty/0,false,359,3,0,0,0,1,6,5,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,0,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testOpenBadIOInput/0,false,476,3,0,0,0,1,6,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testFragmentInvalid/0,false,221,3,0,0,0,1,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testItemCountAwareFragment/0,false,163,3,1,0,1,1,8,9,0,1,0,8,1,1,0,0,0,0,0,2,1,0,0,0,0,0,16,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testNonExistentResource/0,false,504,2,1,0,1,1,6,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testExecutionContext/0,false,427,2,1,0,1,2,5,14,0,3,0,5,1,1,1,0,0,0,0,2,3,0,1,0,0,0,36,0,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,createNewItemCountAwareInputSource/0,false,634,5,3,2,1,1,5,9,1,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,createNewInputSource/0,false,621,3,6,6,0,1,5,9,1,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,extractRecordCount/0,false,444,1,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testRuntimeFileCreation/0,false,531,3,1,0,1,1,5,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testStrictness/0,false,542,3,1,0,1,1,5,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests,testRestart/0,false,380,3,1,0,1,1,8,11,0,2,0,8,1,1,0,0,0,0,1,1,3,1,0,0,0,0,21,0,0,true
